,game_dt,s,team_name
39004,19630619,-5,Los Angeles  Dodgers
39039,19630906,3,Los Angeles  Dodgers
39040,19630907,-2,Los Angeles  Dodgers
39041,19630908,-1,Los Angeles  Dodgers
39060,19630507,10,Los Angeles  Dodgers
39061,19630508,6,Los Angeles  Dodgers
39062,19630509,-3,Los Angeles  Dodgers
39084,19630621,2,Los Angeles  Dodgers
39085,19630622,-1,Los Angeles  Dodgers
39086,19630623,1,Los Angeles  Dodgers
39126,19630916,2,Los Angeles  Dodgers
39127,19630917,4,Los Angeles  Dodgers
39128,19630918,1,Los Angeles  Dodgers
39464,19640512,-1,Los Angeles  Dodgers
39465,19640514,2,Los Angeles  Dodgers
39466,19640514,5,Los Angeles  Dodgers
39498,19640712,-3,Los Angeles  Dodgers
39499,19640712,4,Los Angeles  Dodgers
39500,19640713,-6,Los Angeles  Dodgers
39531,19640922,-1,Los Angeles  Dodgers
39532,19640923,-3,Los Angeles  Dodgers
39533,19640924,-1,Los Angeles  Dodgers
39554,19640526,-4,Los Angeles  Dodgers
39555,19640527,-1,Los Angeles  Dodgers
39556,19640528,0,Los Angeles  Dodgers
39560,19640619,-10,Los Angeles  Dodgers
39561,19640620,-2,Los Angeles  Dodgers
39562,19640621,2,Los Angeles  Dodgers
39563,19640621,-1,Los Angeles  Dodgers
39596,19640810,-5,Los Angeles  Dodgers
39597,19640811,-2,Los Angeles  Dodgers
39598,19640812,3,Los Angeles  Dodgers
39791,19640427,6,Los Angeles  Dodgers
39792,19640428,2,Los Angeles  Dodgers
39793,19640429,5,Los Angeles  Dodgers
39794,19640430,-4,Los Angeles  Dodgers
39830,19640709,-1,Los Angeles  Dodgers
39831,19640710,1,Los Angeles  Dodgers
39832,19640711,2,Los Angeles  Dodgers
39862,19640925,5,Los Angeles  Dodgers
39863,19640927,-1,Los Angeles  Dodgers
40190,19640424,-3,Los Angeles  Dodgers
40191,19640425,-4,Los Angeles  Dodgers
40192,19640426,1,Los Angeles  Dodgers
40216,19640622,1,Los Angeles  Dodgers
40217,19640623,-3,Los Angeles  Dodgers
40218,19640624,11,Los Angeles  Dodgers
40240,19640807,4,Los Angeles  Dodgers
40241,19640808,1,Los Angeles  Dodgers
40242,19640809,-4,Los Angeles  Dodgers
40369,19640605,-8,Los Angeles  Dodgers
40370,19640606,7,Los Angeles  Dodgers
40371,19640607,5,Los Angeles  Dodgers
40372,19640607,0,Los Angeles  Dodgers
40394,19640728,9,Los Angeles  Dodgers
40395,19640730,2,Los Angeles  Dodgers
40417,19640904,3,Los Angeles  Dodgers
40418,19640904,-1,Los Angeles  Dodgers
40419,19640905,4,Los Angeles  Dodgers
40420,19640906,1,Los Angeles  Dodgers
40449,19640602,-1,Los Angeles  Dodgers
40450,19640603,-1,Los Angeles  Dodgers
40451,19640604,3,Los Angeles  Dodgers
40478,19640731,-5,Los Angeles  Dodgers
40479,19640801,-4,Los Angeles  Dodgers
40480,19640802,5,Los Angeles  Dodgers
40501,19640907,-4,Los Angeles  Dodgers
40502,19640907,2,Los Angeles  Dodgers
40503,19640908,1,Los Angeles  Dodgers
40529,19640529,3,Los Angeles  Dodgers
40530,19640530,7,Los Angeles  Dodgers
40531,19640531,2,Los Angeles  Dodgers
40564,19640804,4,Los Angeles  Dodgers
40565,19640804,3,Los Angeles  Dodgers
40566,19640805,-1,Los Angeles  Dodgers
40567,19640806,-3,Los Angeles  Dodgers
40577,19640901,-3,Los Angeles  Dodgers
40578,19640902,3,Los Angeles  Dodgers
40604,19640508,-3,Los Angeles  Dodgers
40605,19640509,-1,Los Angeles  Dodgers
40606,19640510,8,Los Angeles  Dodgers
40629,19640625,-1,Los Angeles  Dodgers
40630,19640626,-1,Los Angeles  Dodgers
40631,19640627,-8,Los Angeles  Dodgers
40632,19640628,-1,Los Angeles  Dodgers
40658,19640909,7,Los Angeles  Dodgers
40659,19640910,-4,Los Angeles  Dodgers
40674,19640422,-1,Los Angeles  Dodgers
40675,19640423,2,Los Angeles  Dodgers
40712,19640714,-1,Los Angeles  Dodgers
40713,19640715,10,Los Angeles  Dodgers
40714,19640716,8,Los Angeles  Dodgers
40737,19640828,-2,Los Angeles  Dodgers
40738,19640829,-3,Los Angeles  Dodgers
