,game_dt,s,team_name
34425,19600701,-1,Milwaukee  Braves
34426,19600701,-2,Milwaukee  Braves
34427,19600702,-6,Milwaukee  Braves
34428,19600703,1,Milwaukee  Braves
34442,19600802,-2,Milwaukee  Braves
34443,19600803,-5,Milwaukee  Braves
34444,19600804,-2,Milwaukee  Braves
34463,19600912,2,Milwaukee  Braves
34464,19600913,-1,Milwaukee  Braves
34794,19610414,-1,Milwaukee  Braves
34795,19610415,-4,Milwaukee  Braves
34813,19610609,-1,Milwaukee  Braves
34814,19610610,4,Milwaukee  Braves
34815,19610611,4,Milwaukee  Braves
34816,19610611,-2,Milwaukee  Braves
34843,19610802,2,Milwaukee  Braves
34844,19610802,0,Milwaukee  Braves
34845,19610803,3,Milwaukee  Braves
34859,19610903,-1,Milwaukee  Braves
34860,19610903,2,Milwaukee  Braves
34861,19610904,-4,Milwaukee  Braves
34882,19610519,-1,Milwaukee  Braves
34883,19610520,4,Milwaukee  Braves
34884,19610521,-1,Milwaukee  Braves
34885,19610521,1,Milwaukee  Braves
34895,19610605,-2,Milwaukee  Braves
34896,19610606,-4,Milwaukee  Braves
34897,19610607,2,Milwaukee  Braves
34898,19610608,-2,Milwaukee  Braves
34912,19610717,9,Milwaukee  Braves
34913,19610718,4,Milwaukee  Braves
34941,19610913,-1,Milwaukee  Braves
35292,19610515,2,Milwaukee  Braves
35293,19610516,2,Milwaukee  Braves
35294,19610517,-1,Milwaukee  Braves
35310,19610616,1,Milwaukee  Braves
35311,19610617,-3,Milwaukee  Braves
35312,19610618,8,Milwaukee  Braves
35329,19610808,-4,Milwaukee  Braves
35330,19610809,-5,Milwaukee  Braves
35345,19610915,-9,Milwaukee  Braves
35346,19610916,-1,Milwaukee  Braves
35347,19610917,-1,Milwaukee  Braves
35590,19610420,1,Milwaukee  Braves
35608,19610530,2,Milwaukee  Braves
35609,19610530,-7,Milwaukee  Braves
35628,19610719,3,Milwaukee  Braves
35629,19610719,-1,Milwaukee  Braves
35630,19610720,4,Milwaukee  Braves
35647,19610825,-5,Milwaukee  Braves
35648,19610825,5,Milwaukee  Braves
35649,19610827,1,Milwaukee  Braves
35650,19610827,-3,Milwaukee  Braves
35651,19610828,6,Milwaukee  Braves
35671,19610423,2,Milwaukee  Braves
35672,19610424,-1,Milwaukee  Braves
35686,19610531,-8,Milwaukee  Braves
35687,19610601,-6,Milwaukee  Braves
35710,19610721,2,Milwaukee  Braves
35711,19610722,1,Milwaukee  Braves
35712,19610723,7,Milwaukee  Braves
35713,19610723,1,Milwaukee  Braves
35725,19610822,-3,Milwaukee  Braves
35726,19610823,-1,Milwaukee  Braves
35727,19610824,5,Milwaukee  Braves
35756,19610512,1,Milwaukee  Braves
35757,19610513,-3,Milwaukee  Braves
35758,19610514,-1,Milwaukee  Braves
35779,19610614,-9,Milwaukee  Braves
35780,19610615,-3,Milwaukee  Braves
35795,19610804,1,Milwaukee  Braves
35796,19610805,6,Milwaukee  Braves
35797,19610806,-1,Milwaukee  Braves
35819,19610918,-1,Milwaukee  Braves
35820,19610919,-1,Milwaukee  Braves
35821,19610920,3,Milwaukee  Braves
35825,19610425,1,Milwaukee  Braves
35826,19610426,7,Milwaukee  Braves
35853,19610626,3,Milwaukee  Braves
35854,19610627,3,Milwaukee  Braves
35855,19610628,5,Milwaukee  Braves
35858,19610713,3,Milwaukee  Braves
35859,19610714,-1,Milwaukee  Braves
35860,19610715,-8,Milwaukee  Braves
35861,19610716,8,Milwaukee  Braves
35891,19610911,-3,Milwaukee  Braves
35892,19610912,-3,Milwaukee  Braves
36238,19620528,-1,Milwaukee  Braves
36239,19620529,2,Milwaukee  Braves
36262,19620706,2,Milwaukee  Braves
36263,19620707,-1,Milwaukee  Braves
36264,19620708,-2,Milwaukee  Braves
36265,19620708,2,Milwaukee  Braves
36287,19620824,-5,Milwaukee  Braves
36288,19620825,9,Milwaukee  Braves
36289,19620826,-3,Milwaukee  Braves
36303,19620416,-1,Milwaukee  Braves
36351,19620727,2,Milwaukee  Braves
